FID,ROADWAY,FUNCLASS,BEGIN_POST,END_POST,Shape_Leng,DISTRICT,COUNTYDOT,COUNTY,MNG_DIST,Shape__Length
8236,50590001,08,0,1.93,3111.6716,3,50,Gadsden,3,3111.67164086631
8237,10000215,17,0,2.024,3253.1099,7,10,Hillsborough,7,3253.10991792395
8238,16000022,17,0,3.436,5533.2286,1,16,Polk,1,5533.22858466968
8239,90610014,19,0,0.397,638.4844,6,90,Monroe,6,638.484360010101
8240,90520000,16,0,0.373,600.5254,6,90,Monroe,6,600.525385115293
8241,10000364,17,0,1.027,1632.5756,7,10,Hillsborough,7,1632.57555920916
8242,10000166,19,0.418,0.495,123.839,7,10,Hillsborough,7,123.838954969297
8243,79518000,17,0,1.058,1702.2004,5,79,Volusia,5,1702.20035475189
8244,72180000,17,0,1.907,3068.8885,2,72,Duval,2,3068.88852349099
8245,72110500,17,0,0.414,673.9542,2,72,Duval,2,673.954167927821
8246,72080000,04,15.108,15.154,74.1077,2,72,Duval,2,74.1077129056354
8247,90610030,19,0,0.442,710.0224,6,90,Monroe,6,710.022381912319
8248,72030116,19,0,0.315,518.1283,2,72,Duval,2,518.128320548473
8249,16000241,19,0,0.845,1359.7679,1,16,Polk,1,1359.76792484724
8250,10000118,19,0,1.04,1681.2762,7,10,Hillsborough,7,1681.2761598592
8251,90590001,18,0,0.121,179.9999,6,90,Monroe,6,179.999863717926
8252,90504005,19,0,0.591,945.1702,6,90,Monroe,6,945.17018954803
8253,51900002,09,0,8.047,12936.8336,3,51,Gulf,3,12936.8335949948
8254,51560007,09,0,0.426,700.5332,3,51,Gulf,3,700.533249085659
8255,10000025,18,0,1.015,1633.6143,7,10,Hillsborough,7,1633.61427061302
8256,16000139,17,0,1.275,2049.2171,1,16,Polk,1,2049.2170712283
8257,16000060,17,0,1.452,2344.3707,1,16,Polk,1,2344.3707408241
8258,72060000,14,0,8.774,14109.3383,2,72,Duval,2,14109.3382598862
8259,72028100,16,0,1.639,2652.1057,2,72,Duval,2,2652.10571113444
8260,10000642,18,1.971,2.583,981.2473,7,10,Hillsborough,7,981.247330067249
8261,16000188,17,0,1.212,1954.7451,1,16,Polk,1,1954.7450678556
8262,51550014,09,0,0.46,749.5458,3,51,Gulf,3,749.545776069744
8263,50500000,09,0,2.845,4583.8417,3,50,Gadsden,3,4583.84169358075
8264,51580010,09,0,0.529,849.1935,3,51,Gulf,3,849.193464146156
8265,10000005,17,1.623,5.904,6874.1423,7,10,Hillsborough,7,6874.14234472748
8266,50701000,09,0,3.592,5781.0797,3,50,Gadsden,3,5781.07974535022
8267,16000087,19,1.003,1.252,399.616,1,16,Polk,1,399.6159612353
8268,16000043,17,0,4.113,6617.9332,1,16,Polk,1,6617.93321215885
8269,72050000,17,2.665,3.064,643.4719,2,72,Duval,2,643.471877247622
8270,09506000,17,0,4.028,6481.9393,1,09,Highlands,1,6481.93927859048
8271,10000552,19,0,0.046,74.1608,7,10,Hillsborough,7,74.1608040502559
8272,52000019,09,0,2.798,4517.4872,3,52,Holmes,3,4517.48724306961
8273,16000172,17,0,1.951,3139.3766,1,16,Polk,1,3139.37660219343
8274,72140000,04,9.811,10.275,746.753,2,72,Duval,2,746.753032152173
8275,16000003,09,0,1.4,2251.235,1,16,Polk,1,2251.23503640028
8276,10000054,16,0,0.217,349.4119,7,10,Hillsborough,7,349.411888235532
8277,10000614,19,0,0.042,67.2609,7,10,Hillsborough,7,67.2608896119157
8278,50590000,08,1.29,10.879,15429.0002,3,50,Gadsden,3,15429.0002387866
8279,16000018,09,2.977,5.05,3335.4078,1,16,Polk,1,3335.40778822683
8280,09900001,09,0.007,1.23,1956.8062,1,09,Highlands,1,1956.80620636278
8281,90530031,19,0,0.538,859.4801,6,90,Monroe,6,859.480098332467
8282,51900017,09,0,0.628,1006.7354,3,51,Gulf,3,1006.73542470401
8283,10000176,18,0,2.802,4521.7792,7,10,Hillsborough,7,4521.77924511581
8284,10000040,17,0.466,1.231,1235.1431,7,10,Hillsborough,7,1235.14306333803
8285,16000225,17,0,0.38,606.489,1,16,Polk,1,606.488994905576
8286,16000124,19,0,0.949,1523.993,1,16,Polk,1,1523.99302320075
8287,16000067,17,0,1.559,2503.1716,1,16,Polk,1,2503.17161961759
8288,50900018,09,0,0.243,390.7999,3,50,Gadsden,3,390.799928698311
8289,50521000,09,0,1.185,1907.6499,3,50,Gadsden,3,1907.64988132596
8290,16000248,19,0,1.346,2165.9359,1,16,Polk,1,2165.93594307109
8291,16000250,17,2.242,2.258,25.6924,1,16,Polk,1,25.6923936323657
8292,16000175,17,0,0.619,993.903,1,16,Polk,1,993.902974448886
8293,72110000,16,0.218,1.688,2368.5823,2,72,Duval,2,2368.58233756178
8294,51011000,04,0,3.594,5791.0671,3,51,Gulf,3,5791.0670706526
8295,10000057,17,0,2.531,4060.8849,7,10,Hillsborough,7,4060.88489799428
8296,10000625,17,0,0.086,139.5512,7,10,Hillsborough,7,139.551218772394
8297,50570000,08,0,6.508,10492.7816,3,50,Gadsden,3,10492.7816324526
8298,10000158,18,0,1.008,1622.5452,7,10,Hillsborough,7,1622.54524277353
8299,90610015,19,0,0.397,638.8647,6,90,Monroe,6,638.86474971176
8300,90540007,19,0,0.574,914.3489,6,90,Monroe,6,914.348888756845
8301,10000261,18,0,1.593,2569.0989,7,10,Hillsborough,7,2569.0988914924
8302,10000181,17,0,0.102,163.6917,7,10,Hillsborough,7,163.691681387841
8303,10000045,17,0.319,0.605,458.7537,7,10,Hillsborough,7,458.753716467091
8304,16000237,17,0,0.341,544.8061,1,16,Polk,1,544.806078303549
8305,16000133,17,0,1.028,1691.323,1,16,Polk,1,1691.32296823096
8306,16000072,17,0,1.664,2599.6939,1,16,Polk,1,2599.69387424095
8307,51000011,09,0,4.83,7788.828,3,51,Gulf,3,7788.82801879739
8308,72040000,12,0,15.651,25170.6931,2,72,Duval,2,25170.6931209517
8309,16000216,17,0,1.218,1964.3068,1,16,Polk,1,1964.30679759636
8310,10000118,17,1.04,2,1551.8444,7,10,Hillsborough,7,1551.84437635161
8311,90570000,17,0,0.54,872.3042,6,90,Monroe,6,872.304173880381
8312,90502000,08,0,0.185,289.0716,6,90,Monroe,6,289.071609708108
8313,51900011,09,0,0.117,195.2724,3,51,Gulf,3,195.272417075198
8314,51560012,09,0,0.095,144.9874,3,51,Gulf,3,144.987423241365
8315,10000020,17,7.089,9.624,4067.9702,7,10,Hillsborough,7,4067.9702188655
8316,16000101,16,0,2.273,3657.7358,1,16,Polk,1,3657.73580516594
8317,16000042,19,0,1.136,1826.9451,1,16,Polk,1,1826.94512059191
8318,50900013,09,0,0.244,391.132,3,50,Gadsden,3,391.132034587751
8319,09590000,16,0,1.768,2824.5882,1,09,Highlands,1,2824.58822686988
8320,16000208,19,0,0.846,1365.8756,1,16,Polk,1,1365.87563881108
8321,10000088,18,0,2.006,3222.5304,7,10,Hillsborough,7,3222.53042396949
8322,90500007,16,0,0.785,1269.1727,6,90,Monroe,6,1269.17267661761
8323,72193000,16,7.763,7.894,210.8609,2,72,Duval,2,210.860917829355
8324,51550001,09,0,0.576,924.6877,3,51,Gulf,3,924.687652477617
8325,10000070,18,0,2.063,3315.6853,7,10,Hillsborough,7,3315.68533776655
8326,50704000,09,3.651,5.3,2654.3951,3,50,Gadsden,3,2654.3950878409
8327,10000196,18,0,1.448,2330.2121,7,10,Hillsborough,7,2330.21214612045
8328,10000143,17,0,2.032,3261.793,7,10,Hillsborough,7,3261.7930103635
8329,72040131,19,0,1.599,2574.112,2,72,Duval,2,2574.11198751521
8330,09020000,07,0,3.656,5899.1344,1,09,Highlands,1,5899.13443609811
8331,10000600,18,0,1.007,1619.8491,7,10,Hillsborough,7,1619.84909176551
8332,52000023,09,0,0.814,1315.8397,3,52,Holmes,3,1315.83974173043
8333,72190180,19,0,0.224,362.4457,2,72,Duval,2,362.44566522044
8334,72140002,04,0,0.426,677.0354,2,72,Duval,2,677.035394352899
8335,10000051,17,0,1.657,2650.0481,7,10,Hillsborough,7,2650.04812341348
8336,90900016,19,0,0.358,576.4282,6,90,Monroe,6,576.428174655584
8337,50528000,09,0,2.18,3519.0765,3,50,Gadsden,3,3519.07652164362
8338,10000103,07,0.906,3.871,4765.5851,7,10,Hillsborough,7,4765.58505115847
8339,90600001,08,0.018,1.948,3105.8356,6,90,Monroe,6,3105.83564947294
8340,09000551,07,0,2.121,3412.086,1,09,Highlands,1,3412.08600024888
8341,10000275,16,0,1.62,2590.4337,7,10,Hillsborough,7,2590.4336891037
8342,10000046,19,0.78,1.28,803.6446,7,10,Hillsborough,7,803.644623520996
8343,16000116,17,0,0.736,1194.9391,1,16,Polk,1,1194.93908990882
8344,16000062,17,0,0.273,427.8246,1,16,Polk,1,427.824642193742
8345,51000008,09,0.403,1.293,1429.4808,3,51,Gulf,3,1429.48079799516
8346,50519000,09,0,4.386,7067.7016,3,50,Gadsden,3,7067.70159760619
8347,16000243,17,0,8.633,13894.7876,1,16,Polk,1,13894.7876186168
8348,10000095,18,0,0.335,540.0891,7,10,Hillsborough,7,540.08905846552
8349,90560025,18,0,0.35,539.2635,6,90,Monroe,6,539.263501639503
8350,90504014,17,0,0.318,511.3981,6,90,Monroe,6,511.39808681696
8351,51900006,09,0,1.105,1780.2632,3,51,Gulf,3,1780.26320059162
8352,51560020,09,0,1.838,2968.3032,3,51,Gulf,3,2968.30320496153
8353,10000031,18,2.299,4.883,4155.9165,7,10,Hillsborough,7,4155.91653879846
8354,90590004,19,0,0.415,656.349,6,90,Monroe,6,656.348955629808
8355,16000109,19,0,0.76,1219.7393,1,16,Polk,1,1219.73928700002
8356,16000052,17,0,0.513,825.5985,1,16,Polk,1,825.598456911605
8357,50900012,09,0,0.594,956.4054,3,50,Gadsden,3,956.405426462985
8358,72027000,16,0,0.728,1159.4889,2,72,Duval,2,1159.4888767847
8359,16000207,19,0,0.376,603.4313,1,16,Polk,1,603.431292326526
8360,51510001,09,0,2.784,4498.2457,3,51,Gulf,3,4498.24565438733
8361,50507000,09,0,4.575,7362.0273,3,50,Gadsden,3,7362.02726419931
8362,72270000,11,2.887,21.398,29794.6124,2,72,Duval,2,29794.6124083634
8363,51540001,09,0,0.375,605.854,3,51,Gulf,3,605.854045986914
8364,51550018,09,0,0.095,160.8656,3,51,Gulf,3,160.865550182052
8365,90550026,17,0,0.516,814.6119,6,90,Monroe,6,814.611911058025
8366,90505035,18,0,0.237,381.5464,6,90,Monroe,6,381.546379122636
8367,51600000,09,0,0.291,468.309,3,51,Gulf,3,468.309011093782
8368,51560034,09,0.159,0.314,250.4211,3,51,Gulf,3,250.421145628037
8369,10000015,17,0,0.493,782.5358,7,10,Hillsborough,7,782.535846951233
8370,90590003,19,0,0.006,9.6162,6,90,Monroe,6,9.61622199949654
8371,16000097,17,0.122,1.254,1819.906,1,16,Polk,1,1819.90600978814
8372,16000029,16,2.804,3.992,1903.9203,1,16,Polk,1,1903.92032957056
8373,72070000,14,0,17.044,27428.0902,2,72,Duval,2,27428.0902279011
8374,09520001,17,0,0.504,805.893,1,09,Highlands,1,805.892972286322
8375,10000643,18,0,0.304,484.1763,7,10,Hillsborough,7,484.176310804028
8376,16000192,19,1.255,2.442,1905.8915,1,16,Polk,1,1905.89147574179
8377,51520001,09,0,9.329,15018.9524,3,51,Gulf,3,15018.9523721178
8378,90500005,19,0,0.1,164.1503,6,90,Monroe,6,164.150286061825
8379,51580007,09,0,0.097,156.9715,3,51,Gulf,3,156.971453157273
8380,51550022,09,0,0.095,160.6047,3,51,Gulf,3,160.604743981172
8381,51040000,07,0,5.072,8181.9147,3,51,Gulf,3,8181.91466368966
8382,10000006,17,2.502,6.216,5954.4612,7,10,Hillsborough,7,5954.46120560117
8383,90540019,19,0,0.048,73.6908,6,90,Monroe,6,73.6908142095127
8384,10000209,17,0,6.139,9877.6173,7,10,Hillsborough,7,9877.61734266014
8385,10000144,17,0,2.353,3774.2662,7,10,Hillsborough,7,3774.26622729273
8386,72040345,14,0,0.677,1107.985,2,72,Duval,2,1107.98496791315
8387,09030001,17,0,1.058,1692.3018,1,09,Highlands,1,1692.30175427862
8388,10000378,19,0,0.403,646.7897,7,10,Hillsborough,7,646.789657730815
8389,79522000,18,0,1.967,3184.7298,5,79,Volusia,5,3184.72976014586
8390,72190000,14,0.085,14.826,23655.3506,2,72,Duval,2,23655.3505666311
8391,72140000,04,11.18,13.587,3874.3167,2,72,Duval,2,3874.31665997987
8392,72090000,12,2.655,4.428,2851.9813,2,72,Duval,2,2851.98130761752
8393,90900008,19,0,0.27,430.2179,6,90,Monroe,6,430.217869325896
8394,50550000,08,0,9.142,14710.1221,3,50,Gadsden,3,14710.1220723868
8395,10000114,16,0,0.383,613.7501,7,10,Hillsborough,7,613.750149586877
8396,09630000,17,0,4.796,7681.0161,1,09,Highlands,1,7681.01614364737
8397,90540001,09,2.661,2.672,17.5964,6,90,Monroe,6,17.5963840247883
8398,51900018,09,0,0.834,1341.409,3,51,Gulf,3,1341.40900039046
8399,10000167,18,0,0.77,1239.7102,7,10,Hillsborough,7,1239.71015879235
8400,10000016,08,0,2.645,4166.9046,7,10,Hillsborough,7,4166.90459103847
8401,16000163,07,3.816,4.9,1744.2652,1,16,Polk,1,1744.26517317864
8402,72090350,19,0,0.604,971.9403,2,72,Duval,2,971.940260956144
8403,50900019,09,0,0.303,486.4179,3,50,Gadsden,3,486.417889625255
8404,72040117,19,0,1.45,2324.8607,2,72,Duval,2,2324.86065550259
8405,16000236,19,0,1,1656.7017,1,16,Polk,1,1656.70166291892
8406,10000097,17,0,0.618,987.5471,7,10,Hillsborough,7,987.547052969148
8407,90550042,19,0,0.118,191.029,6,90,Monroe,6,191.028953932675
8408,90505090,17,0,0.294,489.9266,6,90,Monroe,6,489.926620716438
8409,51610000,09,0,0.234,377.5598,3,51,Gulf,3,377.559757440854
8410,51560023,09,0,0.268,426.9911,3,51,Gulf,3,426.991100397618
8411,10000064,18,0.402,1.5,1764.2225,7,10,Hillsborough,7,1764.22254806392
8412,90540018,19,0,0.149,239.0939,6,90,Monroe,6,239.09393421559
8413,16000086,17,0,0.259,414.2079,1,16,Polk,1,414.20794453101
8414,16000030,19,0,0.774,1245.5361,1,16,Polk,1,1245.53610442027
8415,50900008,09,0,0.438,700.7488,3,50,Gadsden,3,700.748814150568
8416,09540000,17,3.211,5.861,4266.7333,1,09,Highlands,1,4266.73330564297
8417,16000181,17,0,0.211,342.8452,1,16,Polk,1,342.845166511128
8418,50501000,09,0,2.432,3891.4292,3,50,Gadsden,3,3891.42924793197
8419,51580017,09,0,0.142,230.9404,3,51,Gulf,3,230.940363512406
8420,51560002,09,0,0.06,92.7949,3,51,Gulf,3,92.7949357267017
8421,51540008,09,0,0.289,466.0598,3,51,Gulf,3,466.059845689573
8422,90900015,19,0,0.105,168.2406,6,90,Monroe,6,168.240566756961
8423,50580000,08,10.967,12.725,2830.9626,3,50,Gadsden,3,2830.96259183869
8424,10000204,18,0,0.093,147.5549,7,10,Hillsborough,7,147.554915950995
8425,16000024,07,0,3.4,5411.7208,1,16,Polk,1,5411.72076818156
8426,72040337,19,0,0.966,1539.3332,2,72,Duval,2,1539.33324877559
8427,09040000,14,9.89,11.16,2046.2382,1,09,Highlands,1,2046.23824852811
8428,10000610,16,0,0.909,1466.9168,7,10,Hillsborough,7,1466.91680671447
8429,10000189,18,0,0.113,181.726,7,10,Hillsborough,7,181.726044567359
8430,52000006,09,0,3.353,5379.9343,3,52,Holmes,3,5379.93431609081
8431,16000169,19,0,0.74,1140.742,1,16,Polk,1,1140.74196022536
8432,72120000,16,18.675,22.742,6552.7472,2,72,Duval,2,6552.74722411202
8433,72090161,19,0,1.089,1764.2079,2,72,Duval,2,1764.20789876015
8434,51000010,09,0,0.36,582.2845,3,51,Gulf,3,582.284519474133
8435,50517000,09,0,1.198,1927.5552,3,50,Gadsden,3,1927.55518029818
8436,10000113,16,0,0.82,1313.9801,7,10,Hillsborough,7,1313.98005899627
8437,90900003,19,0,0.07,104.04,6,90,Monroe,6,104.039967596469
8438,50590000,09,11.616,12.777,1868.1036,3,50,Gadsden,3,1868.103595822
8439,10000221,17,0,1.5,2424.304,7,10,Hillsborough,7,2424.30399267482
8440,10000139,18,0,1.18,1901.751,7,10,Hillsborough,7,1901.75095273877
8441,72040214,19,0,0.301,487.3564,2,72,Duval,2,487.356377402307
8442,09400000,07,0,11.119,17911.3092,1,09,Highlands,1,17911.3092416305
8443,10000612,19,0,0.085,140.9847,7,10,Hillsborough,7,140.984700166481
8444,10000203,18,0,0.364,588.1963,7,10,Hillsborough,7,588.196340291589
8445,52000015,08,0,3.105,4999.7939,3,52,Holmes,3,4999.79386645344
8446,16000176,17,0,0.485,771.1121,1,16,Polk,1,771.112118519386
8447,72120002,17,0,1.453,2328.0247,2,72,Duval,2,2328.02468379738
8448,10000050,19,0.809,0.859,80.4329,7,10,Hillsborough,7,80.4328866254849
8449,90610023,19,0,0.111,178.4219,6,90,Monroe,6,178.42186321846
8450,72031200,19,0,1.538,2446.5944,2,72,Duval,2,2446.59444520344
8451,10000117,17,0,1,1608.7717,7,10,Hillsborough,7,1608.77170643686
8452,09600000,07,0.505,1.758,2014.3111,1,09,Highlands,1,2014.31114028948
8453,90530001,18,0,1.62,2609.5784,6,90,Monroe,6,2609.57839779653
8454,10000255,18,0,1.004,1609.0785,7,10,Hillsborough,7,1609.07846073088
8455,10000169,16,0,0.23,370.6082,7,10,Hillsborough,7,370.60816359431
8456,10000020,07,5.282,7.089,2898.3788,7,10,Hillsborough,7,2898.37876721201
8457,16000161,17,0,1.161,1859.9901,1,16,Polk,1,1859.99012444744
8458,16000063,19,0,0.583,937.5206,1,16,Polk,1,937.52062728188
8459,72050443,14,0,0.48,773.0466,2,72,Duval,2,773.046635304794
8460,09524000,17,0,2,3215.6082,1,09,Highlands,1,3215.60815461094
8461,16000198,19,1.671,1.73,95.0741,1,16,Polk,1,95.0741327401169
8462,51550005,09,0,0.102,161.9926,3,51,Gulf,3,161.992609741464
8463,90505020,09,0,0.267,429.3802,6,90,Monroe,6,429.380157434798
8464,51590000,08,0,8.706,14051.7339,3,51,Gulf,3,14051.7339105192
8465,51560013,09,0,0.325,522.4077,3,51,Gulf,3,522.407685353186
8466,10000008,17,0,0.474,768.0766,7,10,Hillsborough,7,768.07655749054
8467,50650000,09,0,2.468,3956.1549,3,50,Gadsden,3,3956.15492067497
8468,16000107,18,0.027,0.553,847.4463,1,16,Polk,1,847.446284780383
8469,16000044,17,0,1.042,1690.1158,1,16,Polk,1,1690.11575740455
8470,10000001,18,0,3,4849.3027,7,10,Hillsborough,7,4849.30266082626
8471,09110000,04,7.349,24.521,27624.1085,1,09,Highlands,1,27624.1084975099
8472,10000612,16,0.085,0.196,184.1859,7,10,Hillsborough,7,184.18587755196
8473,50080000,16,13.168,15.389,3574.9157,3,50,Gadsden,3,3574.91574333785
8474,72210500,17,0,1.186,1906.0924,2,72,Duval,2,1906.09244408961
8475,51550023,09,0,0.095,161.5518,3,51,Gulf,3,161.551775913305
8476,51510000,09,0,2.511,4037.3359,3,51,Gulf,3,4037.33589646453
8477,10000063,17,0,1.983,3192.829,7,10,Hillsborough,7,3192.82899884189
8478,10000620,17,0,0.695,1119.2008,7,10,Hillsborough,7,1119.20078216342
8479,93851000,17,0,3.008,4817.2319,4,93,Palm Beach,4,4817.23188960127
8480,79560000,16,0,2.136,3430.2231,5,79,Volusia,5,3430.22310936914
8481,60010000,06,18.937,21.905,4790.8718,3,60,Walton,3,4790.87179779925
8482,86000035,17,0,1.424,2295.7499,4,86,Broward,4,2295.74989708508
8483,12020101,19,0,0.419,675.1792,1,12,Lee,1,675.179189505448
8484,12000534,17,0,0.735,1179.529,1,12,Lee,1,1179.52901030642
8485,87000237,17,0,1.484,2390.1091,6,87,Miami-Dade,6,2390.10914258208
8486,12004000,16,0,4.778,7652.1315,1,12,Lee,1,7652.13153125149
8487,16003001,16,6.136,10,6236.4426,1,16,Polk,1,6236.44262910053
8488,29520000,07,0,3.569,5730.549,2,29,Columbia,2,5730.54898189867
8489,16300001,17,2.966,5.908,4734.7929,1,16,Polk,1,4734.79289668736
8490,87000089,17,0,1.7,2769.8592,6,87,Miami-Dade,6,2769.8591885921
8491,93898000,17,0,3.034,4882.9869,4,93,Palm Beach,4,4882.98687622131
8492,87000206,17,0,0.6,980.4029,6,87,Miami-Dade,6,980.40288661618
8493,30593000,09,0,5.252,8447.5813,2,30,Dixie,2,8447.58130396005
8494,10000715,18,0,2.27,3653.9473,7,10,Hillsborough,7,3653.94729005971
8495,87000143,19,0,0.4,615.3393,6,87,Miami-Dade,6,615.339345699867
8496,16000315,19,0,0.453,728.91,1,16,Polk,1,728.909961156906
8497,31520000,07,0,6.826,10985.0181,2,31,Gilchrist,2,10985.0181455752
8498,30030000,07,0,23.492,37839.5848,2,30,Dixie,2,37839.58475018
8499,10000748,18,0,1.419,2324.3988,7,10,Hillsborough,7,2324.39879339782
8500,12000249,18,0,0.941,1502.0306,1,12,Lee,1,1502.03063766849
8501,16250000,06,0,17.958,28901.9561,1,16,Polk,1,28901.9560966155
8502,87000192,16,0,1.642,2642.7697,6,87,Miami-Dade,6,2642.76968145046
8503,86000095,16,0,2.011,3233.325,4,86,Broward,4,3233.32498379373
8504,87000261,19,0,0.38,603.93,6,87,Miami-Dade,6,603.930033098048
8505,93568000,18,0.233,6.861,10663.9065,4,93,Palm Beach,4,10663.9064597607
8506,86000012,19,0,0.87,1400.3223,4,86,Broward,4,1400.32226166558
8507,29900004,09,0,2.336,3754.7601,2,29,Columbia,2,3754.76007635671
8508,86000103,19,0,2.548,4078.8905,4,86,Broward,4,4078.89049696857
8509,57040028,14,0.097,0.216,195.0322,3,57,Okaloosa,3,195.032151431084
8510,12000569,06,2.48,7.6,8257.912,1,12,Lee,1,8257.91196481862
8511,79580000,18,6.458,7.213,1215.1251,5,79,Volusia,5,1215.12513417815
8512,12000219,18,0,0.395,635.9262,1,12,Lee,1,635.926189516019
8513,16118000,16,0,0.5,804.5762,1,16,Polk,1,804.576236051582
8514,87000186,16,0,1.184,1899.6757,6,87,Miami-Dade,6,1899.67573923336
8515,87000223,17,1.514,2.645,1816.773,6,87,Miami-Dade,6,1816.7730014737
8516,12011000,14,3,8.31,8518.7919,1,12,Lee,1,8518.79192130422
8517,16030000,04,5.788,12.628,11020.8981,1,16,Polk,1,11020.8980555781
8518,29540000,08,0,11.87,19107.9897,2,29,Columbia,2,19107.989697886
8519,86000064,19,0,0.346,549.6383,4,86,Broward,4,549.638306750293
8520,93872000,18,0,0.469,752.7526,4,93,Palm Beach,4,752.752562271464
8521,16000912,17,1.619,3.169,2494.2867,1,16,Polk,1,2494.28669713624
8522,60010000,06,0,13.004,20990.4772,3,60,Walton,3,20990.4771562925
8523,86000019,19,0.714,1.734,1643.585,4,86,Broward,4,1643.58500460947
8524,93611000,18,0,0.783,1258.0935,4,93,Palm Beach,4,1258.0934981878
8525,12020000,14,0.583,0.658,120.9385,1,12,Lee,1,120.938491938954
8526,12000540,16,0,1.044,413.4392,1,12,Lee,1,413.439151624506
8527,16000308,18,0,1.278,2091.5088,1,16,Polk,1,2091.50878376063
8528,31530000,08,0,4.314,6941.6847,2,31,Gilchrist,2,6941.68467343162
8529,30514000,08,0,0.97,1563.599,2,30,Dixie,2,1563.59897234046
8530,16006000,16,0,7.571,12195.9084,1,16,Polk,1,12195.9084013624
8531,12000523,17,0,1.396,2238.5125,1,12,Lee,1,2238.51253332289
8532,86000053,17,0,1.598,2567.3664,4,86,Broward,4,2567.36638873805
8533,87000072,19,0,0.774,1239.5238,6,87,Miami-Dade,6,1239.52377845221
8534,87000276,19,0,0.5,809.0999,6,87,Miami-Dade,6,809.099883581054
8535,87000213,17,0,1.014,1649.1859,6,87,Miami-Dade,6,1649.18594305682
8536,93587000,17,0,0.292,469.9943,4,93,Palm Beach,4,469.994287198658
8537,16110000,14,19.864,20.53,1071.3422,1,16,Polk,1,1071.34217839476
8538,87000148,17,0,1.255,2011.0807,6,87,Miami-Dade,6,2011.08066468359
8539,57040027,17,0,1.13,1821.9487,3,57,Okaloosa,3,1821.94865640856
8540,12000597,16,0,4.515,7262.9372,1,12,Lee,1,7262.93715935624
8541,10000739,18,0,0.471,761.7286,7,10,Hillsborough,7,761.72864135423
8542,12000231,18,0,0.541,871.2163,1,12,Lee,1,871.216343741348
8543,16160000,17,0,4.924,7906.3634,1,16,Polk,1,7906.36338719249
8544,31530001,07,0,0.61,982.7287,2,31,Gilchrist,2,982.728670463574
8545,12004000,16,8.254,9.57,2107.6288,1,12,Lee,1,2107.62876814441
8546,10000784,18,0,0.198,320.5999,7,10,Hillsborough,7,320.599880658437
8547,29507000,09,0,2.634,4239.3915,2,29,Columbia,2,4239.39149069596
8548,86000062,19,0.227,1.18,1526.1212,4,86,Broward,4,1526.12119649215
8549,87000086,17,0,0.41,665.1138,6,87,Miami-Dade,6,665.113770935297
8550,93900006,19,0,0.374,602.0266,4,93,Palm Beach,4,602.026604472952
8551,87000217,17,0,2.052,3300.264,6,87,Miami-Dade,6,3300.26402971452
8552,30560000,08,0,8.389,13492.2798,2,30,Dixie,2,13492.2797865432
8553,10000709,18,0,0.604,973.0822,7,10,Hillsborough,7,973.082196063431
8554,87000140,17,0,2.004,3219.7059,6,87,Miami-Dade,6,3219.70587078482
8555,16000307,17,0.016,1.6,2548.16,1,16,Polk,1,2548.16001759653
8556,31000001,09,0,2.982,4813.9006,2,31,Gilchrist,2,4813.90058896664
8557,29900017,19,0.494,0.502,12.8286,2,29,Columbia,2,12.8286272585374
8558,10000778,18,0,0.252,405.1377,7,10,Hillsborough,7,405.137714484295
8559,12000250,18,0,0.731,1187.0543,1,12,Lee,1,1187.0543290586
8560,16161000,17,0.023,0.241,343.3842,1,16,Polk,1,343.384229194824
8561,87000197,19,0,0.4,635.5032,6,87,Miami-Dade,6,635.503231428104
8562,86000091,17,0,2.862,4610.8104,4,86,Broward,4,4610.81038755826
8563,87000249,19,0,0.629,997.4387,6,87,Miami-Dade,6,997.438709567376
8564,93580501,14,0,2.318,3719.3187,4,93,Palm Beach,4,3719.31866497452
8565,16110100,14,0,1.615,2595.3565,1,16,Polk,1,2595.35651260899
8566,87000117,17,0,1.041,1676.642,6,87,Miami-Dade,6,1676.64202106745
8567,16000290,17,0.99,1.66,1085.2031,1,16,Polk,1,1085.20311292903
8568,86000098,19,0,0.417,671.0571,4,86,Broward,4,671.057058863194
